Environnement;Application;Jobname;Famille;Machine;Status;Type de Jour;D Debut;H Debut;D Fin;H Fin;Duree;Jobtype;Calendrier;Exec;Date Systeme;Hr. Systeme;Date Passage;Valeur Date;Relances;Queue;User;Periodicite;Cycle;Situation;Message
TEST_STAT;HONO_FID_REC_AGF;PURGE_REJETS_AGF;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers COPY_TO_SAMBA actuellement NON PLANIFIE
TEST_AIDA_LOT2;STAT_ECI;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:02;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_ARCOLE_3G;CAR_MVT_ACTIF;MAJ_MVT_ACTIF;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_comm;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;test;job_3;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_mof;27-Janv-2010;0;queue_wnt;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_SFDS;CC_PRESTATIONS;I_CC_PRESTATIO_1;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QRELEVES;CP_FIC_RELEVE_GD;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:02;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;
TEST_STAT;LAD_DA_TYPEDOC;ALIM_TYPEDOC_LAD;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;RQ_STATCOVEARISK;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;prod_statmma;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;test;job_4;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_mof;27-Janv-2010;0;queue_wnt;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_SFDS;CC_PRESTATIONS;I_CC_PRESTATIO_2;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;application a stop, job non planifie
TEST_ARCOLE_3G;BASWARE_FG;Alim_aller;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;application a stop, job non planifie
TEST_STAT;LAD_DA_TYPEDOC;ALIM_GEDDA_STTBO;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;test;job_5;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_mof;27-Janv-2010;0;queue_wnt;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
AIDA_LOT2;MODIF_LOAD_BENEF;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:02;prod_aidasnps;27-Janv-2010;0;queue_ksh;vtom43;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;majfisfds;fiches_alim;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:02;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QRELEVES;SEND_CFT_CA;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:02;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers CP_FIC_RELEVE_CA actuellement NON PLANIFIE
TEST_MOF;test;job_6;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_mof;27-Janv-2010;0;queue_wnt;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_ARCOLE_3G;BASWARE_FG;Alim_retour;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien facultatif  vers Alim_aller actuellement NON PLANIFIE
TEST_STAT;LAD_DA_TYPEDOC;MAIL_JOB_KO;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:02;test_stat;27-Janv-2010;0;queue_ksh;exploit;JOUR;NON;NOPL;Attente lien erreur  vers ALIM_GEDDA_STTBO actuellement NON PLANIFIE
TEST_AIDA_LOT2;CHEQUES_CIC;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:02;27-Janv-2010;00:01:02;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:02;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;test;job_7;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_mof;27-Janv-2010;0;queue_wnt;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_SFDS;majfisfds;export_tables;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:03;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;Attente lien conditionnel  vers fiches_alim actuellement NON PLANIFIE
TEST_STAT;LADVLM_ALIM_STAT;LISTE_FIC_LADVLM;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_stat;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;application a stop, job non planifie
PRODUCTION;REQ_STATECUREUIL;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;prod_statmma;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QRELEVES;ACK_RELEVE_CA;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:03;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers SEND_CFT_CA actuellement NON PLANIFIE
AIDA_LOT2;CFT_VERIF_ICARE;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:01:03;prod_aidasnps;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;MOF_RETOUR_REG;RETOUR_REGLEMENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;application a stop, job non planifie
TEST_STAT;LADVLM_ALIM_STAT;LADVLM_STOPINT;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_stat;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;MOF_RETOUR_REG;MOF_MV_FICH;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers RETOUR_REGLEMENT actuellement NON PLANIFIE
TEST_SFDS;majfisfds;init_table_sfds;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:03;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;Attente lien conditionnel  vers export_tables actuellement TERMINE
ARCOLE_LOT1;ARC_VV_QRELEVES;SEND_CFT_LCL;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:03;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers CP_FIC_RELEVE_CL actuellement NON PLANIFIE
TEST_MOF;MOF_CTL_EMBARQUE;CONTROL_EMBARQUE;;lmadora1;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
AIDA_LOT2;CFT_RECUP_GL;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:01:03;prod_aidasnps;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;LADVLM_ALIM_STAT;TRAIT_FIC_LADVLM;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:03;test_stat;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;Attente lien obligatoire  vers LISTE_FIC_LADVLM actuellement NON PLANIFIE
TEST_AIDA_LOT2;ACTI_QUOT_MANS;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:03;27-Janv-2010;00:01:03;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:03;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
PRODUCTION;Req_STATCOVEA;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;prod_statmma;27-Janv-2010;0;queue_ksh;vp_maf;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;BASWARE_FG;Alim_aller;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;application a stop, job non planifie
TEST_SFDS;majfisfds;import_maf;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:04;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;Attente lien conditionnel  vers init_table_sfds actuellement TERMINE
ARCOLE_LOT1;ARC_VV_QRELEVES;PURGE_RELEVE_CA;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:04;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers ACK_RELEVE_CA actuellement NON PLANIFIE
AIDA_LOT2;CFT_VERF_PREPLUS;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:01:04;prod_aidasnps;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;LADVLM_ALIM_STAT;LADVLM_SUPPFLAG;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_stat;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;Attente lien obligatoire  vers LADVLM_STOPINT actuellement NON PLANIFIE
TEST_MOF;BASWARE_FG;Alim_retour;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien facultatif  vers Alim_aller actuellement NON PLANIFIE
TEST_SFDS;majfisfds;import_fsia;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:04;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;exit 143
TEST_STAT;LADVLM_ALIM_STAT;RELANCE_LADVLM;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;;*;STOP;27-Janv-2010;00:01:04;test_stat;27-Janv-2010;0;queue_ksh;vtom;JOUR;OUI;NOPL;Attente lien obligatoire  vers TRAIT_FIC_LADVLM actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QRELEVES;ACK_RELEVE_CL;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:04;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers SEND_CFT_LCL actuellement NON PLANIFIE
TEST_MOF;ANT_TRS_MOF;MOF_TIERS_ANTIOP;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
AIDA_LOT2;AIDA_MAJ_SIEBV9;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:04;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_AIDA_LOT2;ACTI_HEBD_MANS;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:04;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;majfisfds;incidents_alim;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:04;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;Attente lien obligatoire  vers import_fsia actuellement NON PLANIFIE
TEST_STAT;LADVLM_ALIM_STAT;LADVLM_STARTINT;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_stat;27-Janv-2010;0;queue_ksh;svc-btst;JOUR;NON;NOPL;Attente lien obligatoire  vers LADVLM_SUPPFLAG actuellement NON PLANIFIE
TEST_MOF;ANT_TRS_MOF;PURGE_MOF_ANTIOP;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers MOF_TIERS_ANTIOP actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QRELEVES;SEND_CFT_GDF;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:04;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien facultatif  vers SEND_CFT_LCL actuellement NON PLANIFIE
TEST_SFDS;majfourmaf;prest_trans_alim;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:04;27-Janv-2010;00:01:04;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:04;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;PAI_SAGAI_CADX;GENER_CADX_PAI;;lmadora1;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;FID_MOF_HONO_A_1;HONORAIRES_ACM;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;ACTI_MANU_MANS;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:05;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;MOF_TRS_LAD_FG;MOF_TRS_LAD_FG;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QRELEVES;PURGE_RELEVE_CL;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:05;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien facultatif  vers PURGE_RELEVE_CA actuellement NON PLANIFIE
AIDA_LOT2;CFT_VERIF_ALD;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:01:05;prod_aidasnps;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;majfourmaf;transfert_alim;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers prest_trans_alim actuellement NON PLANIFIE
TEST_MOF;FID_DOSS_CIT_SAG;DOSSIERS_CITROEN;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;MOF_INS_EDISTOCK;INSERT_EDI_STOCK;;lmadora1;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QRELEVES;ACK_RELEVE_GDF;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:05;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;NOPL;Attente lien obligatoire  vers SEND_CFT_GDF actuellement NON PLANIFIE
TEST_AIDA_LOT2;JAGUAR_ECHEC;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:05;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;majfourmaf;export_maf;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers transfert_alim actuellement NON PLANIFIE
TEST_MOF;ARC_TIERS_MOF;tiers_arcole;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;application a stop, job non planifie
AIDA_LOT2;AIDA_FORSTEO;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:01:05;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QRELEVES;PURGE_RELEVE_GDF;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;EXEC;27-Janv-2010;00:01:05;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien facultatif  vers PURGE_RELEVE_CL actuellement NON PLANIFIE
TEST_AIDA_LOT2;DOSSIERS_LILLY;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:05;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;majfourmaf;export_fsia;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers transfert_alim actuellement NON PLANIFIE
TEST_MOF;ARC_TIERS_MOF;insert_tiers;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers tiers_arcole actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QATTESTAT;CP_FIC_ATTEST_CA;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:05;27-Janv-2010;00:01:05;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:05;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QATTESTAT;CP_FIC_ATTEST_CL;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:06;27-Janv-2010;00:01:06;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:06;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;application a stop, job non planifie
TEST_AIDA_LOT2;DOSS_LILLY_MENS;;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:06;27-Janv-2010;00:01:06;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:01:06;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;ARC_TIERS_MOF;envoi_rejets;;smapx251;NOPL;FERIE;27-Janv-2010;00:01:06;27-Janv-2010;00:01:06;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:06;test_mof;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers insert_tiers actuellement NON PLANIFIE
TEST_SFDS;majfourmaf;init_table_recep;;hmapora2;NOPL;FERIE;27-Janv-2010;00:01:06;27-Janv-2010;00:01:06;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:06;test_sfds;27-Janv-2010;0;queue_ksh;tstbatch;JOUR;NON;NOPL;Attente lien obligatoire  vers export_maf actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QATTESTAT;CP_FIC_ATTEST_GD;;imapora2;NOPL;FERIE;27-Janv-2010;00:01:06;27-Janv-2010;00:01:06;00:00:00;PERI;*;STOP;27-Janv-2010;00:01:06;prod_arcole_lot1;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;application a stop, job non planifie
